D000021771,0,Natl Active & Retired Fed Employees Assn
D000000797,7838,"Mintz, Levin et al"
,13138,INDIANA SENATE MAJORITY CAMPAIGN CMTE
D000022127,1801,NARAL Pro-Choice America
D000021877,387,"Boies, Schiller & Flexner"
D000023856,9904,Allergan Inc
D000022218,0,Rely on Your Beliefs
D000022976,4222,Pacific Life Insurance
D000023973,144,American Institute of Architects
,12960,HOUSE REPUBLICAN CAMPAIGN CMTE OF MISSOURI
D000022092,1600,Madison Dearborn Partners
D000000627,2815,Weitz & Luxenberg
D000000485,2113,Procter & Gamble
D000021977,943,Express Scripts
,3267,CALIFORNIA BUILDING INDUSTRY ASSOCIATION
,9828,ADVANCED SERVICES
D000029886,2886,Winstead PC
D000000433,0,Council of Insurance Agents & Brokers
D000022110,1697,Medtronic Inc
D000031654,10111,Ashbritt Environmental
D000020875,4709,ILLINOIS TRIAL LAWYERS ASSOC
D000043181,0,John Cornyn for Senate
D000000541,1668,"McDermott, Will & Emery"
,13326,"JONES JR, CITIZENS FOR EMIL"
D000022325,17194,Wolf Organization
D000031922,0,Berkley 2000
D000000093,9392,Vivendi
D000000801,0,Warburg Pincus
D000022282,16555,Thornton & Naumes
D000035407,7543,"Linebarger, Goggan et al"
D000022044,0,Intellectual Ventures LLC
D000021919,3405,Clifford Law Offices
D000032033,10480,Bohemian Foundation
D000024159,4120,NAIOP Commercial Real Estate Devel Assn
D000000142,0,Natl Cmte to Preserve Social Security
D000021870,359,"Bernstein, Liebhard & Lifshitz"
D000000417,2121,Provost & Umphrey
D000045074,8347,Oregon School Employees Assn
,11645,DEMOCRATIC SENATORIAL CMTE OF MISSOURI
,12624,"GRONSTAL, CITIZENS FOR"
D000022295,2705,University of Pennsylvania
D000021879,401,Bracewell & Giuliani
D000029669,0,Victory Now PAC
,15975,"SKELOS, FRIENDS FOR THE ELECTION OF DEAN"
D000000734,396,Boyd Gaming
,10811,CALIFORNIANS AGAINST ELIMINATING BASIC RIGHTS NO ON PROP 8
D000037452,15849,Second Avenue Partners
D000029903,17199,"Womble, Carlyle et al"
D000025504,799,Dickstein Shapiro LLP
D000022022,1212,Health Net Inc
D000000295,1562,Brotherhood of Locomotive Engineers
D000021819,188,America's Health Insurance Plans
D000022314,2814,"Weil, Gotshal & Manges"
D000022145,8040,"Nelson, Mullins et al"
D000022240,15800,"Barroway, Topaz et al"
D000030698,16762,University of Wisconsin
D000000576,72,AKT Development
D000030347,4937,Texas Democratic Party
D000000487,2713,US Bancorp
D000021651,767,Dean Foods
D000037602,0,"Simpson, Thacher & Bartlett"
D000023858,9907,Alliance Coal
D000025809,985,First American Corp
,8792,SACRAMENTO COUNTY DEMOCRATIC CENTRAL CMTE
D000025486,791,Dewey & LeBoeuf
D000000929,4712,MICHIGAN TRIAL LAWYERS ASSOC
D000021915,0,"City of New York, NY"
D000035294,0,Lazard Ltd
D000000426,4697,Timken Co
D000000674,1532,Level 3 Communications
D000037322,0,SAC Capital Partners
D000000502,3612,Emerson
D000031880,10308,Beecherl Companies
D000022306,16819,Venable LLP
D000028174,1955,"Orrick, Herrington & Sutcliffe"
D000000845,611,Cmte for the Preservation of Capitalism
D000032966,11461,Crown Equipment
D000000563,1618,"Manatt, Phelps & Phillips"
D000022220,15445,Renco Group
D000000274,11072,Cintas Corp
D000037308,8784,Ryan & Co
,4759,WESTERN MANUFACTURED HOUSING COMMUNITIES ASSOCIATION
,15995,"SMITH FOR NEW YORK, MALCOLM A"
D000035205,1479,L&F Distributors
D000000771,352,Berger & Montague
D000024648,513,Cash America International
D000021852,5918,Assurant Inc
D000031208,2923,Zenith Insurance
,13332,"JONES, FRIENDS OF SHANNON"
,1703,MERCURY GENERAL CORP
D000025046,645,Comerica Inc
D000032138,10577,Broad Foundation
D000030779,0,Van Hollen for Congress
D000023971,0,American Hotel & Lodging Assn
,11470,CSLEA
D000045043,4129,New Jersey Business & Industry Assn
D000025525,4688,Doctors' Co
,11374,"CORDRAY, CITIZENS FOR"
D000027029,13435,Keystone Leadership PAC
D000000409,678,Continental Airlines
,14770,ONE VIRGINIA
,4900,REPUBLICAN ASSEMBLY CAMPAIGN CMTE OF NEW YORK
D000036161,14448,Netflix Inc
,12724,HARRIS COUNTY REPUBLICAN PARTY
,11058,CHOICE FOR CHANGE
D000000658,8481,Pinnacle West Capital
D000033463,11951,Enterprise Products Partners
,14588,NO ON 8 NATIONAL CENTER FOR LESBIAN RIGHTS SOCIAL JUSTICE FUND
D000022250,2391,Silver Eagle Distributors
D000000305,422,Brown-Forman Corp
D000000457,693,Corning Inc
D000026605,17293,Indiana Chamber of Commerce
D000036277,0,Northwestern University
D000000346,1862,NATIONAL TREASURY EMPLOYEES UNION       
D000030671,2699,University of Michigan
D000025139,686,Cooperative of American Physicians
D000025169,714,Cozen & O'Connor
D000032895,697,"Cotchett, Pitre & McCarthy"
D000022331,0,Yale University
D000022330,2912,Yahoo! Inc
D000044704,3270,Business Council of Alabama
D000037197,0,Rogers for Congress
D000022329,2908,Xcel Energy
D000022062,1447,Kirby Corp
D000044840,17291,Florida Chamber of Commerce
,4238,PEACE OFFICERS RESEARCH ASSOCIATION OF CALIFORNIA
D000022178,0,"Paul, Hastings et al"
D000022138,1855,National Right to Work Cmte
D000022120,1767,"Morgan, Lewis & Bockius"
D000000802,2821,Wendy's/Arby's Group
D000022003,1096,GEO Group
D000044723,10700,Cal-Maine Foods
D000030736,0,US Navy
D000022162,14639,Northwest Excavating
D000021697,0,EnergySolutions Inc
D000045222,16563,Tides Foundation
D000022035,13017,Hunton & Williams
D000044914,17292,Illinois Chamber of Commerce
,15376,RAYNHAM TAUNTON GROUP
D000021868,10289,BB&T Corp
D000043127,0,Finmeccanica SpA
,13465,"KLEIN, NEW YORKERS FOR"
D000042363,331,Bayer AG
D000037214,15607,Ronald L Book PA
,15765,"SASLAW, FOR STATE SENATE RICHARD L"
D000000585,772,Dell Inc
D000021546,10450,BLUE SHIELD OF CALIFORNIA
D000000410,1892,NiSource Inc
D000000315,0,American Veterinary Medical Assn
D000022012,0,Growth & Prosperity PAC
D000022142,0,National Thoroughbred Racing Assn
D000032034,10481,Boich Companies
D000021981,974,Fidelity National Financial
D000023726,12,AARP
D000037811,0,State of New Mexico
D000000297,884,Edison Electric Institute
D000021800,5,3M Co
D000021995,0,Freeport-McMoRan Copper & Gold
D000022320,2857,Wiley Rein LLP
D000000757,2291,Safari Club International
,3856,ILLINOIS PRO-CHOICE
,7661,MARION COUNTY DEMOCRATIC CENTRAL CMTE (INDIANA)
D000025383,4840,KANSAS DEMOCRATIC PARTY
D000000418,1336,International Game Technology           
,10038,ANNIES LIST
D000020980,7486,Las Vegas Sands
,15871,SENATE DEMOCRATIC CAMPAIGN CMTE OF WASHINGTON
D000035402,0,Linda Stender for Congress
D000036824,15218,Primera Technology
D000028510,2159,Radiation Therapy Services
D000024233,292,"Baker, Donelson et al"
D000034015,0,Georgetown University
D000044653,10055,APARTMENT OWNERS ASSOC
D000025695,915,Entertainment Software Assn
D000021844,211,AON Corp
D000019839,0,Federation of American Hospitals
D000030719,0,US Dept of Agriculture
D000000518,3897,Irvine Co
D000035460,15982,Louise Slaughter Re-election Cmte
D000000268,14497,New Republican Majority Fund
D000022025,0,Henry Crown & Co
D000030679,16756,University of North Carolina
D000042703,7556,LL Bean Inc
D000045245,16821,Venice Family Clinic
D000020868,4714,NORTH CAROLINA ACADEMY OF TRIAL LAWYERS
D000036014,1772,Morrison & Foerster
D000015170,3287,CALIFORNIA CREDIT UNION LEAGUE
D000045283,17255,YMAX COMMUNICATIONS
,11097,CITIZENS FOR THE COMMONWEALTH
D000000222,584,Cigna Corp
D000033891,0,Friends of Roy Blunt
D000030723,0,US Dept of Health & Human Services
D000028057,1917,Nucor Corp
D000021950,0,"Davis, Polk & Wardwell"
D000000271,0,National Assn of Postmasters
D000030678,2703,University Of New Mexico
,13863,MAINE BEER & WINE WHOLESALERS ASSOCIATION
D000033843,0,Friends of Congressman George Miller
D000031961,0,Bill Nelson for US Senate
,14005,"MCCALL, CMTE TO REELECT KEITH"
D000022039,0,Impact
,10510,"BOSMA, CMTE TO ELECT BRIAN"
,3280,CALIFORNIA ASSOCIATION OF HIGHWAY PATROLMEN
D000045195,16151,STANISLAUS COUNTY DEMOCRATIC CENTRAL CMT
D000036850,15269,Providence Equity Partners
D000014540,4738,UNIVERSAL STUDIOS
,11688,"DEWEESE CAMPAIGN CMTE, BILL"
D000000737,1830,National City Corp
D000044713,17299,California Chamber of Commerce
,15103,"PILEGGI, FRIENDS OF DOMINIC"
D000022205,2119,Proskauer Rose
D000026556,7135,Huntington Bancshares
D000000708,0,"Cravath, Swaine & Moore"
,15873,SENATE DEMOCRATIC CAUCUS OF TENNESSEE
D000036332,0,Oaktree Capital Management
D000022644,7054,HCR Manor Care
D000000814,0,Jenner & Block
D000022247,2361,Shaw Group
D000000622,2449,"Squire, Sanders & Dempsey"
D000021971,891,Edward Jones
D000000226,2679,United Airlines
,10965,CENTAUR COLORADO LLC
D000022328,2906,Wynn Resorts
D000022129,1820,National Assn of Health Underwriters
,12964,HOUSE REPUBLICAN ORGANIZATIONAL CMTE
,5675,ALABAMA CIVIL JUSTICE REFORM CMTE
D000022122,1781,Moveon.org
D000044636,5720,All Children Matter
,15848,SEBASTIANI & SONS
,11931,EMPOWER TEXANS PAC
,11636,DEMOCRATIC HOUSE CAUCUS
D000021878,0,Boston Scientific Corp
,11707,DILLON LEADERSHIP FUND
D000031011,17076,Western National Group
D000024141,3116,Asbestos Workers Union
,11124,"CLAYBORNE, FRIENDS OF"
D000032365,0,Carper for Senate 2000
,6004,BERGEN COUNTY DEMOCRATIC CMTE
D000022214,0,Real Estate Roundtable
D000013960,3447,CONSUMER ATTORNEYS OF CALIFORNIA
D000027441,1645,Masco Corp
D000025590,845,"Drinker, Biddle & Reath"
D000022194,4410,"Power, Rogers & Smith"
D000022053,1398,Johns Hopkins University
D000037548,15936,Show Me Institute
,15977,"SKILLMAN FOR LIEUTENANT GOVERNOR, BECKY"
D000015020,10434,BLUE CROSS BLUE SHIELD OF FLORIDA
,7948,MONTGOMERY COUNTY REPUBLICAN CMTE
D000021892,489,Cardinal Health
,15613,ROSE ACRE FARMS
,12954,HOUSE DEMOCRATIC CAUCUS
D000031758,0,Bachus for Congress
D000030722,0,US Dept of Energy
,4884,NEW HAMPSHIRE SENATE DEMOCRATIC CAUCUS
D000022241,0,"Schulte, Roth & Zabel"
D000022369,9196,THE REGENCE GROUP
D000022046,1335,International Franchise Assn
D000022202,0,Progressive Patriots Fund
,15884,SENATE REPUBLICAN CAMPAIGN CMTE OF WASHINGTON
D000042332,1874,Nestle SA
D000045249,16893,Virginia Trial Lawyers Assn
D000000558,0,EMC Corp
D000021821,0,American Academy of Dermatology Assn
D000022285,2619,Toll Brothers Inc
D000032826,0,Congressman Waxman Campaign Cmte
,16849,VIRGINIA AUTOMOBILE & TRUCK DEALERS ASSOCIATION
D000028130,1939,Oldcastle Inc
D000021909,570,Chicago Board Options Exchange
D000033289,847,Drug Policy Alliance
,10791,CALIFORNIA REDEVELOPMENT ASSOCIATION FOUNDATION
,10967,CENTER ADVOCACY PROJECT
D000021862,10206,Balch & Bingham
,13779,LOUISIANA REPUBLICAN LEGISLATIVE DELEGATION CAMPAIGN CMTE
D000021934,0,Continuing a Majority Party Action Cmte
D000022139,0,National Roofing Contractors Assn
D000030667,0,University of Maryland
,10463,"BLUNT, MISSOURIANS FOR MATT"
D000018956,10443,BLUE CROSS BLUE SHIELD OF SOUTH CAROLINA
D000044666,10197,Bailey Properties
D000027198,1527,Leon Medical Centers
D000025465,0,Democrats Win Seats PAC
D000022057,0,"Kazan, McClain et al"
,14006,MCCARTHY FOR STATE REPRESENTATIVE
,4474,FLORIDA TRANSPORTATION BUILDERS ASSOCIATION
D000031833,0,"Bartlit, Beck et al"
D000021874,10457,Bluegrass Cmte
,9955,AMERICAN FAMILY ASSOCIATION
,16175,STEELE FOUNDATION
D000034892,0,John Ensign for Congress
D000022294,2700,University of Minnesota
D000037030,2201,Remington & Vernick Engineers
D000023993,165,American Pilots Assn
D000000684,853,Duchossois Industries
D000000443,13001,Huizenga Holdings
,11200,COCA-COLA BOTTLING CO OF NEW ENGLAND
D000045018,14281,Moark LLC
D000035300,13617,Leach Capital
D000035257,0,Larson for Congress
D000033890,0,Friends of Rosa DeLauro
D000021754,10060,Apple Inc
,15356,RANTS FOR STATE HOUSE CMTE
D000035882,0,"Milbank, Tweed et al"
D000023643,4109,Mississippi Band of Choctaw Indians
D000022180,0,Pence-Friedel Developers
D000045257,16966,Warnock & Assoc
D000000286,1647,Mashantucket Pequot Tribal Nation
D000030441,2615,Titlemax
D000034058,12461,Gingrey for Congress
D000032520,6249,Cherokee Nation of Oklahoma
D000029689,2755,Visa Inc
D000031559,0,Anna Eshoo for Congress
D000030574,2660,Tulalip Tribes
D000021835,161,American Osteopathic Assn
D000020871,4717,TEXAS TRIAL LAWYERS ASSOC
D000043131,2808,Web Service Co
D000030261,2549,Taconic Capital Advisors
D000032590,10381,Citizens for Biden - 2002
,16912,VOTE TEXAS PAC
D000000395,12723,Harris Corp
D000000320,6271,Chubb Corp
D000022125,1795,MWH Americas
D000041672,9588,Check Into Cash
D000032699,612,CNG Financial
D000034366,1204,Haynes & Boone
D000022196,0,Prairie PAC
D000000698,0,Duberstein Group
D000000440,14205,Milstein Properties
D000043577,14342,Mt Vernon Investments                   
D000024230,288,Baker & Daniels
D000045136,4861,Republican Party of Minnesota
D000000620,289,Baker & Hostetler
D000021825,0,American Assn of Orthodontists
D000000729,1207,HBJ Investments
D000022181,0,People for Enterprise/Trade/Econ Growth
D000011860,16850,VIRGINIA BANKERS ASSOC
D000000609,0,Allen & Co
D000023074,0,US Air Force
D000000488,17324,Coca-Cola Enterprises
D000022571,4078,MEDICAL SOCIETY OF THE STATE OF NEW YORK
D000022011,1160,Grosvenor Capital Management
D000034447,0,Hess Corp
D000032271,10856,Cantor Fitzgerald LP
D000021976,0,Experian Information Solutions
D000021864,307,Barnes & Thornburg
,6283,CITIZENS FOR HIGHER EDUCATION
D000000615,16927,"Wachtell, Lipton et al"
D000036644,0,Peterson for Congress
,15798,"SCHELLINGER FOR INDIANA, JIM"
,13419,KENTUCKY SENATE REPUBLICAN CAUCUS
D000022216,4460,Regions Financial
,16319,SWEENEY FOR SENATE
D000017370,8417,PENNSYLVANIA BANKERS ASSOC
D000042425,2380,Siemens AG
D000014270,3206,FLORIDA BANKERS ASSOC
D000021953,11593,Defend America PAC
,11272,COMMONSENSE FOR OREGON PAC
D000024779,581,Churchill Downs
D000000420,2227,Right to Life
D000031782,3203,"Ballard, Spahr et al"
D000025284,11560,Davis Wright Tremaine LLP
,12956,HOUSE LEGISLATIVE CAMPAIGN FUND
D000000372,2918,Yucaipa Companies
,13770,LOUISIANA HOUSE DEMOCRATIC CAMPAIGN CMTE
D000022098,0,Massachusetts Institute of Technology
D000028496,2142,QC Holdings
D000032272,10857,Cantor for Congress
D000021899,520,CB Richard Ellis
D000029958,17272,Zachry Construction
D000022190,0,Pilot Corp
D000000537,8263,Office & Professional Employees Union
D000000267,0,KidsPAC
D000022164,14663,NVR Inc
D000000805,1433,KeyCorp
,11310,CONCORDIA GROUP
D000036829,0,Princeton University
,14362,MURPHY FOR STATE REPRESENTATIVE
D000045073,4466,Oregon Restaurant Assn
,12959,HOUSE REPUBLICAN CAMPAIGN CMTE OF MINNESOTA
D000024099,10063,Applied Materials Inc
D000024024,0,American Surgical Hospital Assn
D000021824,0,American Assn of Clinical Urologists
,3734,FLORIDA CREDIT UNION LEAGUE
D000031243,0,A Lot of People Who Support Bingaman
D000033250,836,Dosal Tobacco
D000029309,2539,Symantec Corp
D000030730,0,US Dept of Veterans Affairs
,13413,KENTUCKY HOUSE DEMOCRATIC CAUCUS
,11220,"COLEY, FRIENDS OF BILL"
,16914,VOTER EDUCATION & REGISTRATION FUND
,16409,TENNESSEE LEGISLATIVE CAMPAIGN CMTE
D000000169,1908,Northwest Airlines
D000024078,204,Andrews & Kurth
D000024193,266,Atmos Energy
,11869,EDGAR & ELSA PRINCE FOUNDATION
D000044930,13198,Iowans for Tax Relief
,11833,"EACHUS, FRIENDS OF TODD"
D000036555,0,Paulson & Co
D000022041,0,Independent Petroleum Assn of America
,12556,GRAND STRAND BUSINESS ASSOCIATION
D000020525,7744,MEDICAL SOCIETY OF NEW JERSEY
D000044905,3832,Home Builders Assn of Texas
D000021054,4605,Stanford Financial Group
,10536,"BRANCH CMTE, DAN"
D000024672,529,CenterPoint Energy
D000022251,0,Silver Lake Partners
D000034815,7291,JC Flowers & Co
D000028051,1915,NRG Energy
,14162,MICHIGAN HOUSE REPUBLICAN CAMPAIGN CMTE
D000023754,5636,Adams & Reese
D000000614,11254,Columbus Properties
D000036593,0,Pennsylvanians for Kanjorski
,13628,LEADERSHIP FOR VIRGINIA
D000022056,7386,Katten Muchin Rosenman LLP
D000022002,1091,Genesis HealthCare
D000034858,13287,Jim Gonzalez & Assoc
D000022082,13695,"Lieff, Cabraser et al"
,10626,"BRUNO, CMTE TO REELECT SENATOR JOSEPH"
D000022141,0,National Telephone Cooperative Assn
D000021809,5665,Air Products & Chemicals Inc
D000000301,2625,Torchmark Corp
,13014,"HUNT, FRIENDS OF DAVE"
D000033863,0,Friends of Jim Oberstar
D000022254,8920,Smithfield Foods
D000036929,15327,RA Miller Industries
,11579,"DE LEON FOR ASSEMBLY, KEVIN"
D000033097,0,Debevoise & Plimpton
,8114,NEW JERSEY COALITION OF AUTOMOTIVE RETAILERS
D000000467,1086,General Mills
D000031096,2875,"Wilson, Elser Et Al"
D000000577,2184,"Reaud, Morgan & Quinn"
D000021984,0,Financial Services Roundtable
,4681,TEXAS OIL & GAS ASSOCIATION
D000000350,3464,Delta Airlines
D000018491,5211,ILLINOIS CREDIT UNION LEAGUE
D000021964,11811,Dune Capital Management
D000022148,14462,New Breed Inc
,6109,BURLINGTON COUNTY REPUBLICAN CMTE
D000021837,0,American Psychiatric Assn
D000023644,8798,Saginaw Chippewa Indian Tribe
D000025321,11619,Delta Dental Plans Assn
D000000132,229,Archer Daniels Midland
D000037223,15614,Rose Assoc
,11275,COMMONWEALTH VICTORY FUND
D000021991,12282,Franklin Resources
D000027692,1753,Molina Healthcare
,3208,ILLINOIS BANKERS ASSOCIATION
D000022258,0,Solidarity PAC
D000026473,1232,Herzog Contracting
D000025077,11309,Concerned Women for America
D000033338,15169,Earl Pomeroy for Congress
D000021537,2737,Vector Group
D000000447,5754,American Gas Assn
D000022042,13149,ING Group
D000024059,191,AMERIGROUP Corp
D000045215,3108,Texas Apartment Assn
D000037797,0,State of Illinois
D000022081,0,Lewis for Congress Cmte
D000023646,3799,Gila River Indian Community
D000000289,1817,National Assn of Chain Drug Stores
D000022093,0,Major League Baseball Commissioner's Ofc
D000000555,1916,Nuclear Energy Institute
D000021872,0,BlackRock Inc
D000022028,0,HILLPAC
D000027729,1776,Motion Picture Assn of America
D000026352,1174,Gulf States Toyota
D000031929,10349,Berman for Congress
D000017260,10439,BLUE CROSS BLUE SHIELD OF MICHIGAN
D000000590,139,American Financial Services Assn
,15044,"PERZEL, FRIENDS OF JOHN"
D000030534,15127,Tribune-Review Publishing
D000000624,2924,Ziff Brothers Investments
D000031014,17081,Western Refining
D000034310,0,Harbinger Capital Partners
D000029277,2506,Sun Healthcare
D000033152,0,Devin Nunes for Congress 2002
D000030737,0,US Postal Service
D000022283,2613,Tishman Realty & Construction
D000000474,6999,Hallmark Cards
D000022055,0,"Kasowitz, Benson et al"
D000000460,2670,Tyson Foods
D000032858,11357,Cooley Godward Kronish LLP
D000044354,6162,"Fine, Geddie & Assoc"
D000045277,17173,Winner & Mandabach Campaigns
D000027814,1811,National Assn/Mutual Insurance Companies
D000022004,12474,Glacier PAC
D000022245,0,Senate Majority Fund
D000043270,12769,HEALTH CARE SERVICE CORP
D000044664,10145,Associated Industries of Florida
,17254,YES ON 11 - HOLD POLITICIANS ACCOUNTABLE A COALITION OF CONSUMER SENIOR PUBLIC INTEREST
